MatchID,MatchName,BatTeam,BowlTeam,InningsID,BallID,Overid,Overs,BowlerName,BatsManName,Fielder,Runs,ExtraRuns,ExtraType,DismissalType,StrokeName,BatSubjectName,EndName,STtype,DeliveryStyleName,OverorRoundType,ShotConnectionName,CreaseMovementName,Ballspeed,FP,PMtype,SubjectTagName,MisRun,MisRunFielder,SaveRun,SaveRunFielder,WTO,WTO Player,WTO Difficulty,WagonWheel,OverThrowRuns,RunoutPlayer,InTheair,Lofted,isDRS,0,Description
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,117,19,18.5,Trent Boult,Moeen Ali,NULL,0,0,NULL,NULL,Pull shot,Beaten,North End,Above Stump,Slow Bouncer,Over the Wicket,NULL,Back Foot,130,Short Fine Leg,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Boult to Ali, no run,well bowled, banged in short, but took the pace off as Moeen was suckered and bails out of his pull"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,118,19,18.6,Trent Boult,Moeen Ali,Daryl Joseph Mitchell,1,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Reverse Swing In,Over the Wicket,Good contact,Front Foot,133,Deep Cover,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Boult to Ali, 1 run,pumped off the full length to extra cover. Tightened up well in that over. Can England find the big finish now?"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,119,20,19.1,James Neesham,Moeen Ali,Tim Southee,1,0,NULL,NULL,Off Drive,Attacking,North End,Below Stump,Angled Away,Over the Wicket,Good contact,Front Foot,131,Long Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Neesham to Ali, 1 run,full length, outside off, languidly driven to long-off"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,120,20,19.2,James Neesham,Liam Livingstone,Mitchell santner,0,0,NULL,Caught,Off Drive,Attacking,North End,Below Stump,Reverse Swing In,Over the Wicket,Good contact,Front Foot,137,Long Off,Full/half volley,MisHit,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Neesham to Livingstone, OUT,holes out to long-off! Livingstone kneels into a drill over the off side, reaching into the full-length wide ball, but he can't clear the ropes, nor beat Santner stationed on the edge of them!"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,121,20,19.3,James Neesham,Moeen Ali,NULL,4,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Full Toss,Over the Wicket,Good contact,Front Foot,143,NULL,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,1,0,NULL,"Neesham to Ali, FOUR,that's a fine fifty for Moeen! Full toss, outside off, helped on the up, one bounce past the wide long-off sweeper!"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,122,20,19.4,James Neesham,Moeen Ali,Daryl Joseph Mitchell,1,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Below Stump,Full Toss,Over the Wicket,Good contact,Front Foot,NULL,Deep Square Leg,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,1,0,0,NULL,"Neesham to Ali, 1 run,full toss again, that was a let-off for Neesham, Moeen flicks off his pads, but only as far as backward square"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,123,20,19.5,James Neesham,Eoin Morgan,NULL,1,1,wide,NULL,Square drive,Left Alone,Pavilion End,Below Stump,Angled Away,Over the Wicket,NULL,Front Foot,135,Short Third Man,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Neesham to Morgan, 1 wide,fires it out wide, but overcooked. Moeen attempts to steal the strike but can't do so"
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,124,20,19.5,James Neesham,Eoin Morgan,Trent Boult,2,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Bouncer,Over the Wicket,Inside edge,Back Foot,132,Square Leg,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Neesham to Morgan, 2 runs,banged in short, Morgan pulls without power, but Boult at backward square fumbles... and they come back for two... was that deliberate? That would be meta-cricket if so..."
11713,"Eng Vs NZ, 10/11/21",England,New Zealand,1,125,20,19.6,James Neesham,Eoin Morgan,Glenn Phillips,2,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Angled Away,Over the Wicket,Good contact,Front Foot,130,Cover,Full/half volley,NULL,0,NULL,0,NULL,Catch,Glenn Phillips,Medium,Covers,0,NULL,1,0,0,NULL,"Neesham to Morgan, 2 runs,sliced high out to deep cover... must be out ... but Phillips loses his footing and puts it down! A let-off for Morgan and England, as his heels give way, and that's a bonus two for England"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,1,1,0.1,Chris Woakes,Martin Guptill,NULL,4,0,NULL,NULL,Cover Drive,Attacking,Pavilion End,Above Stump,Out Swing,Over the Wicket,Good contact,Front Foot,129,NULL,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,1,0,NULL,"Woakes to Guptill, FOUR,short of a length and some shape way, but plenty of time for Guptill to wait on this and try to slap it over extra cover. It comes off the toe end but is clear"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,2,1,0.2,Chris Woakes,Martin Guptill,NULL,0,0,NULL,NULL,Off Drive,Beaten,Pavilion End,Below Stump,Out Swing,Over the Wicket,NULL,Front Foot,130,Short Third Man,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Woakes to Guptill, no run,good length and curved away outside off. Curved a long long way away. Guptill throws his hands at that and is beaten"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,3,1,0.3,Chris Woakes,Martin Guptill,Moeen Ali,0,0,NULL,Caught,Flick,Attacking,Pavilion End,Below Stump,Inswing,Over the Wicket,Top edge,Front Foot,136,Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Woakes to Guptill, OUT,taken at mid-on! It's a full ball at leg stump, some bend towards the off stump but nothing significant movement-wise. But it's just enough to draw the leading edge as Guptill closes the face too soon on his attempted flick. Massive blow"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,4,1,0.4,Chris Woakes,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Worked,Defensive,Pavilion End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,137,Deep Mid Wicket,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Woakes to Mitchell, 1 run,full and onto the pads, leans in an flicks out to deep square"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,5,1,0.5,Chris Woakes,Kane Williamson,NULL,0,0,NULL,NULL,Cover Drive,Beaten,Pavilion End,Above Stump,Out Swing,Over the Wicket,NULL,Front Foot,130,Short Third Man,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Woakes to Williamson, no run,short of a length and swung away from the corridor. Has a jab at that outside off and is beaten"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,6,1,0.6,Chris Woakes,Kane Williamson,NULL,3,0,NULL,NULL,Flick,Attacking,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,137,Deep Mid Wicket,Full/half volley,NULL,0,NULL,1,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Woakes to Williamson, 3 runs,full and searching for swing that doesn't arrive. It's at middle and off and Wiliamson clips it wide of mid-on who has to put in a tumble at the boundary"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,7,2,1.1,Chris Jordan,Kane Williamson,NULL,0,0,NULL,NULL,Square Cut,Attacking,North End,Above Stump,Seamed Out,Over the Wicket,Good contact,Back Foot,132,Cover,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Jordan to Williamson, no run,short and steep in the corridor, gets on his toes for the punch but can't get behind the bounce of this one. Harmlessly trickles into the off side"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,8,2,1.2,Chris Jordan,Kane Williamson,Chris Woakes,0,0,NULL,NULL,Off Drive,Attacking,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,136,Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Jordan to Williamson, no run,full and just outside off, leans in and drives to mid-off"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,9,2,1.3,Chris Jordan,Kane Williamson,NULL,0,0,NULL,NULL,Square Cut,Attacking,North End,Below Stump,Seamed Out,Over the Wicket,Inside edge,Back Foot,135,Leg Slip,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Jordan to Williamson, no run,inside edge past off stump by a safe enough distance. This sticks in the pitch, a short ball outside off. Williamson is tentative on his attempted cut"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,10,2,1.4,Chris Jordan,Kane Williamson,Moeen Ali,1,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Seamed In,Over the Wicket,Good contact,Back Foot,140,Mid Wicket,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Jordan to Williamson, 1 run,good length at leg stump, shuffles and pushes to long-on's right off the back foot"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,11,2,1.5,Chris Jordan,Daryl Joseph Mitchell,Liam Livingstone,3,0,NULL,NULL,Flick,Attacking,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,136,Deep Mid Wicket,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Jordan to Mitchell, 3 runs,good length and slanting onto the pads. Waits on that and flicks it well in front of the man at deep square"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,12,2,1.6,Chris Jordan,Kane Williamson,NULL,1,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Inswing,Over the Wicket,Good contact,Back Foot,NULL,Silly Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Jordan to Williamson, 1 run,good length and into leg stump, flicked straight to midwicket"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,13,3,2.1,Chris Woakes,Kane Williamson,NULL,0,0,NULL,NULL,Leg Glance,Defensive,North End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,132,Short Fine Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Woakes to Williamson, no run,short of a length and at the hips, glances aerially but it's on the bounce in the end to short fine"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,14,3,2.2,Chris Woakes,Kane Williamson,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,North End,Below Stump,Inswing,Over the Wicket,Inside edge,Charging,135,Leg Slip,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Woakes to Williamson, no run,steps out and is cramped. Good length ball gets tight on him and all he can do is fend this into the pitch"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,15,3,2.3,Chris Woakes,Kane Williamson,Chris Woakes,0,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Seamed In,Over the Wicket,Hit pad,Front Foot,133,Silly Mid Off,Length,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Woakes to Williamson, no run,good length and into leg stump, looks to flick that and cops it on the thigh"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,16,3,2.4,Chris Woakes,Kane Williamson,Adil Rashid,0,0,NULL,Caught,Paddle Scoop,Attacking,North End,Below Stump,Inswing,Over the Wicket,Top edge,Front Foot,133,Short Fine Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Woakes to Williamson, OUT,they've got him! Lots of dots in Williamson's innings and in the end he's tried to break the shackles with a ramp shot. It's gone terribly wrong, he's top edged it to Adil Rashid's right at short fine and that is taken comfortably. Good length and rising at an off stump line and he was down early to try and put this away. Not to be"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,17,3,2.5,Chris Woakes,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Frontfoot defensive,Beaten,North End,Below Stump,Out Swing,Over the Wicket,NULL,Front Foot,135,Short Third Man,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Woakes to Mitchell, no run,past the outside edge. Good length, in the corridor, drawing him forward before moving it away off the surface"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,18,3,2.6,Chris Woakes,Daryl Joseph Mitchell,Eoin Morgan,0,0,NULL,NULL,Push,Defensive,Pavilion End,Below Stump,Inswing,Over the Wicket,Inside edge,Front Foot,134,Silly Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Woakes to Mitchell, no run,good length and just outside off, mistimed drive on the rise, rolls pitch side"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,19,4,3.1,Chris Jordan,Devon Conway,NULL,0,0,NULL,NULL,Backfoot defensive,Beaten,Pavilion End,Above Stump,Seamed Out,Round the Wicket,NULL,Back Foot,135,Short Third Man,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Jordan to Conway, no run,short of a length, slammed into the pitch and moving away. Conway has a swish away from the body and is beaten"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,20,4,3.2,Chris Jordan,Devon Conway,Chris Jordan,0,0,NULL,NULL,Backfoot defensive,Defensive,Pavilion End,Above Stump,Seamed In,Round the Wicket,Good contact,Back Foot,140,Deep Mid Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Jordan to Conway, no run,short of a length and tight at off stump, defended into the pitch off the inside half"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,21,4,3.3,Chris Jordan,Devon Conway,NULL,0,0,NULL,NULL,Cover Drive,Beaten,Pavilion End,Below Stump,Inswing,Round the Wicket,NULL,Front Foot,141,Short Fine Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Jordan to Conway, no run,good length and wide outside off, has a big drive at that and is beaten on the under-edge"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,22,4,3.4,Chris Jordan,Devon Conway,NULL,1,1,wide,NULL,Leg Glance,Left Alone,Pavilion End,Below Stump,Angled In,Round the Wicket,NULL,Front Foot,138,Short Fine Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Jordan to Conway, 1 wide,good length and slanted down leg side with the angle, past his glance"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,23,4,3.4,Chris Jordan,Devon Conway,Chris Jordan,0,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Above Stump,Seamed In,Round the Wicket,Inside edge,Back Foot,140,Short Mid On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Jordan to Conway, no run,short and skiddy in the corridor, Conway wants to get on top of that for the pull but that's hurried onto him and gotten very tight at the body. Jordan fields to his left"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,24,4,3.5,Chris Jordan,Devon Conway,Chris Jordan,0,0,NULL,NULL,Backfoot defensive,Defensive,Pavilion End,Above Stump,Seamed In,Round the Wicket,Good contact,Back Foot,135,Silly Mid On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Jordan to Conway, no run,short of a length and in at middle stump, pushed into the leg side with the angle"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,25,4,3.6,Chris Jordan,Devon Conway,NULL,4,0,NULL,NULL,Inside out,Attacking,Pavilion End,Below Stump,Inswing,Round the Wicket,Good contact,Front Foot,140,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,1,0,NULL,"Jordan to Conway, FOUR,oh lovely shot. Good length and rising outside off, gets a half stride out and goes inside-out over extra cover with a high elbow and solid balance"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,26,5,4.1,Chris Woakes,Daryl Joseph Mitchell,Chris Jordan,2,0,NULL,NULL,Straight Drive,Attacking,North End,Below Stump,Off Cutter,Over the Wicket,Bottom edge,No movement,117,Long Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,1,0,0,NULL,"Woakes to Mitchell, 2 runs,safely between two fielders. Full and just outside off, might have been a slower one. He goes through with an attempted lofted drive. Gets it between mid-off and mid-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,27,5,4.2,Chris Woakes,Daryl Joseph Mitchell,NULL,4,0,NULL,NULL,Flick,Attacking,North End,Below Stump,Inswing,Over the Wicket,Good contact,Back Foot,NULL,NULL,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Woakes to Mitchell, FOUR,good length and into leg stump, stands tall and has a well-timed whip at this to get it behind square"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,28,5,4.3,Chris Woakes,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,On drive,Attacking,North End,Below Stump,Seamed In,Over the Wicket,Good contact,Back Foot,NULL,Mid On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Woakes to Mitchell, 1 run,slower ball at a length on middle stump, pushed to mid-on off the back foot"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,29,5,4.4,Chris Woakes,Devon Conway,NULL,0,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Seamed Out,Over the Wicket,Inside edge,Front Foot,132,Short Fine Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Woakes to Conway, no run,good length and in the corridor, looks to drive with the angle but gets an inside edge past the stumps"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,30,5,4.5,Chris Woakes,Devon Conway,NULL,1,0,NULL,NULL,Off Drive,Attacking,North End,Below Stump,Out Swing,Over the Wicket,Good contact,Charging,136,Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Woakes to Conway, 1 run,good length at middle stump, steps out and punches on the rise to mid-off"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,31,5,4.6,Chris Woakes,Daryl Joseph Mitchell,Chris Woakes,0,0,NULL,NULL,Frontfoot defensive,Defensive,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,134,Short Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Woakes to Mitchell, no run,full slower ball at middle stump, defended down the pitch"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,32,6,5.1,Adil Rashid,Devon Conway,NULL,4,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Googly,Over the Wicket,Good contact,Back Foot,87,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Rashid to Conway, FOUR,short of a length and across off stump, plenty of time to rock back and punch this firmly through extra cover"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,33,6,5.2,Adil Rashid,Devon Conway,NULL,1,0,NULL,NULL,Push,Defensive,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,NULL,Long Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Rashid to Conway, 1 run,good length and turning in marginally from off stump, gets forward and drives it past the non-striker"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,34,6,5.3,Adil Rashid,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,North End,Below Stump,Googly,Over the Wicket,Hit pad,Front Foot,NULL,Silly Mid On,Full/half volley,"Appeal, UnComfortable",0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Rashid to Mitchell, no run,googly and then an lbw appeal. He was forward, trying to flick into the leg side, was struck in front of middle"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,35,6,5.4,Adil Rashid,Daryl Joseph Mitchell,Jonny Bairstow,1,0,NULL,NULL,Worked,Defensive,North End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,88,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Rashid to Mitchell, 1 run,full at middle stump, jammed down to long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,36,6,5.5,Adil Rashid,Devon Conway,NULL,0,0,NULL,NULL,Sweep Shot,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Hit pad,Front Foot,85,Leg Slip,Full/half volley,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Rashid to Conway, no run,good length and spun down leg side, beaten on the sweep"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,37,6,5.6,Adil Rashid,Devon Conway,NULL,4,0,NULL,NULL,Cover Drive,Attacking,North End,Below Stump,Leg Break,Over the Wicket,Good contact,Charging,82,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Rashid to Conway, FOUR,crunched past mid-off! This is a length ball outside off, he steps out to the pitch of it and gets a lovely flowing drive to the fielder's right"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,38,7,6.1,Mark Wood,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,139,Point,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Wood to Mitchell, no run,good length and tight at off stump, defended hurriedly into the off side"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,39,7,6.2,Mark Wood,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Push,Defensive,North End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,NULL,Silly Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Wood to Mitchell, no run,length and tight at the body, nudged out"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,40,7,6.3,Mark Wood,Daryl Joseph Mitchell,Moeen Ali,2,0,NULL,NULL,Pull shot,Attacking,North End,Above Stump,Seamed In,Over the Wicket,Good contact,Front Foot,144,Deep Mid Wicket,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,1,0,0,NULL,"Wood to Mitchell, 2 runs,short of a length and just outside off, hurried aerial pull, dragged wide of long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,41,7,6.4,Mark Wood,Daryl Joseph Mitchell,Chris Woakes,1,0,NULL,NULL,Pull shot,Attacking,North End,Above Stump,Bouncer,Over the Wicket,Top edge,Back Foot,140,Fine Leg,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,1,0,0,NULL,"Wood to Mitchell, 1 run,falls short of fine leg running in. Short and rising in the corridor, looks for the hook but is caught under it and gets a top edge"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,42,7,6.5,Mark Wood,Devon Conway,Chris Woakes,1,0,NULL,NULL,Push,Defensive,North End,Below Stump,Seamed Out,Over the Wicket,Outside edge,Back Foot,142,Deep Point,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Wood to Conway, 1 run,short of a length and across the corridor, has a swish and gets a thick outside edge to third man"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,43,7,6.6,Mark Wood,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Off Drive,Attacking,North End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,142,Long Off,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Wood to Mitchell, 1 run,good length at off stump, pushed out towards mid-off"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,44,8,7.1,Adil Rashid,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Reverse Sweep,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,88,Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Rashid to Mitchell, no run,good length and turning away from off stump, reverse sweep straight to backward point"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,45,8,7.2,Adil Rashid,Daryl Joseph Mitchell,NULL,0,0,NULL,NULL,Reverse Sweep,Beaten,Pavilion End,Below Stump,Leg Break,Over the Wicket,NULL,Front Foot,82,Leg Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Rashid to Mitchell, no run,good length and sticking in the surface and getting big as he brings out another reverse sweep. Beaten this time"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,46,8,7.3,Adil Rashid,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Worked,Defensive,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,91,Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Rashid to Mitchell, 1 run,good length and pushed straight on at middle stump, gets deep in the crease and pushes to long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,47,8,7.4,Adil Rashid,Devon Conway,NULL,1,0,NULL,NULL,On drive,Attacking,Pavilion End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,84,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Rashid to Conway, 1 run,tossed up outside off, gets forward and drives to long-on"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,48,8,7.5,Adil Rashid,Daryl Joseph Mitchell,NULL,1,0,NULL,NULL,Pull shot,Attacking,Pavilion End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,81,Deep Mid Wicket,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Rashid to Mitchell, 1 run,dropped short at middle stump, laboured pull out to deep midwicket"
11713,"Eng Vs NZ, 10/11/21",New Zealand,England,2,49,8,7.6,Adil Rashid,Devon Conway,Jonny Bairstow,1,0,NULL,NULL,On drive,Attacking,Pavilion End,Below Stump,Googly,Over the Wicket,Good contact,Charging,89,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Rashid to Conway, 1 run,good length at middle stump, steps out and drags this drive out to long-on"
